pmid,title,year,journal,pubtypes,query_lanes,modules,priority,screening_decision,screening_reason,claim_extraction_candidate,pubmed_url
35909440,Repetitive Transcranial Magnetic Stimulation for Tobacco Treatment in Cancer Patients: A Preliminary Report of a One-Week Treatment.,2022,Journal of smoking cessation,Journal Article,master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,safety_side_effects; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35909440/
35907482,Parent preferences for adolescent depression treatment: The role of past treatment experience and biological etiological beliefs.,2022,Journal of affective disorders,Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; patient_faq_adherence; state_factors; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35907482/
35907262,Combined Working Memory Training and Transcranial Magnetic Stimulation Demonstrates Low Feasibility and Potentially Worse Outcomes on Delay to Smoking and Cognitive Tasks: A Randomized 2 × 2 Factorial Design Pilot and Feasibility Study.,2022,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,"Randomized Controlled Trial; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/35907262/
35907032,Older adults' episodic memory is related to a neurophysiological marker of brain cholinergic activity.,2022,Experimental brain research,Journal Article,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; medication_sleep_caffeine_state,patient_faq_adherence; state_factors; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35907032/
35906169,Effects of stimulus waveform on transcranial magnetic stimulation metrics in proximal and distal arm muscles.,2022,Neurophysiologie clinique = Clinical neurophysiology,Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35906169/
35905514,Intermittent theta burst stimulation for the treatment of autonomic dysfunction and depressive symptoms in dementia with Lewy bodies.,2022,Asian journal of psychiatry,Case Reports; Journal Article,dosing_protocol_variants; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35905514/
35903113,Sling Exercise Can Drive Cortical Representation of the Transversus Abdominis and Multifidus Muscles in Patients With Chronic Low Back Pain.,2022,Frontiers in neurology,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,mechanisms; safety_side_effects; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35903113/
35898411,Dosing Transcranial Magnetic Stimulation of the Primary Motor and Dorsolateral Prefrontal Cortices With Multi-Scale Modeling.,2022,Frontiers in neuroscience,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35898411/
35896057,A polygenic-informed approach to a predictive EEG signature empowers antidepressant treatment prediction: A proof-of-concept study.,2022,European neuropsychopharmacology : the journal of the European College of Neuropsychopharmacology,"Journal Article; Research Support, Non-U.S. Gov't",fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications,mechanisms; patient_faq_adherence; state_factors; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35896057/
35894991,Comparing Functional Motor Control Exercises With Therapeutic Exercise in Wrestlers With Iliotibial Band Syndrome.,2022,Journal of sport rehabilitation,Journal Article; Randomized Controlled Trial,dosing_protocol_variants; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,safety_side_effects; protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/35894991/
35884651,The Lateralization of Resting Motor Threshold to Predict Medication-Mediated Improvement in Parkinson's Disease.,2022,Brain sciences,Journal Article,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35884651/
35879921,Sex differences in rTMS treatment response: A deep learning-based EEG investigation.,2022,Brain and behavior,Journal Article,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,patient_faq_adherence; state_factors; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35879921/
35875789,"Peripheral Repetitive Transcranial Magnetic Stimulation(rTMS) for Idiopathic Facial Nerve Palsy: A Prospective, Randomized Controlled Trial.",2022,Neural plasticity,Journal Article; Randomized Controlled Trial,master_tms_not_animal_only; safety_side_effects_sensations,mechanisms; safety_side_effects,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/35875789/
35875518,Reverse Vaccinology and Immunoinformatic Assisted Designing of a Multi-Epitopes Based Vaccine Against Nosocomial Burkholderia cepacia.,2022,Frontiers in microbiology,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35875518/
35874156,Transcranial Magnetic Stimulation for Long-Term Smoking Cessation: Preliminary Examination of Delay Discounting as a Therapeutic Target and the Effects of Intensity and Duration.,2022,Frontiers in human neuroscience,Journal Article,dosing_protocol_variants; master_tms_not_animal_only; psychiatric_indications; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35874156/
35873732,Analysis of Induced Field in the Brain Tissue by Transcranial Magnetic Stimulation Using Halo-V Assembly Coil.,2022,Neurology research international,Journal Article,master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35873732/
35873264,"Brain Stimulation and Group Therapy to Improve Gesture and Social Skills in Schizophrenia-The Study Protocol of a Randomized, Sham-Controlled, Three-Arm, Double-Blind Trial.",2022,Frontiers in psychiatry,Journal Article,dosing_protocol_variants; master_tms_not_animal_only,protocol_literacy,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/35873264/
35866186,Physiological symmetry of transcranial magnetic stimulation-evoked EEG spectral features.,2022,Human brain mapping,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,mechanisms; patient_faq_adherence; state_factors; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35866186/
35865301,Theta-Burst Stimulation Combined With Virtual-Reality Reconsolidation Intervention for Methamphetamine Use Disorder: Study Protocol for a Randomized-Controlled Trial.,2022,Frontiers in psychiatry,Journal Article,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; patient_experience_adherence_state; psychiatric_indications; technician_equipment_localization,mechanisms; patient_faq_adherence; technician_workflow; protocol_literacy; measurement_expansion,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/35865301/
35864177,Optimal peripheral nerve stimulation intensity for paired associative stimulation with high-frequency peripheral component in healthy subjects.,2022,Scientific reports,"Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,technician_workflow; protocol_literacy,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35864177/
35862342,"The optimum parameters and neuroimaging mechanism of repetitive transcranial magnetic stimulation to post-stroke cognitive impairment, a protocol of an orthogonally-designed randomized controlled trial.",2022,PloS one,"Clinical Trial Protocol; Journal Article; Research Support, Non-U.S. Gov't",dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms; protocol_literacy; measurement_expansion,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/35862342/
35857725,Coil Efficiency for Inductive Peripheral Nerve Stimulation.,2022,IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society,"Journal Article; Research Support, Non-U.S. Gov't",master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,mechanisms; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35857725/
35852684,Effect of Repetitive Transcranial Magnetic Stimulation on Serum Levels of Steroid Adrenal Hormones in Parkinson's Disease: Sex Differences.,2022,Bulletin of experimental biology and medicine,Journal Article; Randomized Controlled Trial,master_tms_not_animal_only; mechanisms_neuroplasticity,mechanisms,3,include_targeted_extraction,clinical_trial_or_protocol_evidence,True,https://pubmed.ncbi.nlm.nih.gov/35852684/
35852566,Interhemispheric inhibition is different during arm cycling than a position- and intensity-matched tonic contraction.,2022,Experimental brain research,Journal Article,master_tms_not_animal_only; medication_sleep_caffeine_state; technician_equipment_localization,patient_faq_adherence; state_factors; technician_workflow,3,include_targeted_extraction,operational_or_patient_faq_relevance,True,https://pubmed.ncbi.nlm.nih.gov/35852566/
