pmid,title,year,pubdate,epubdate,journal,source_abbrev,volume,issue,pages,doi,pmc,authors,author_count,last_author,pubtypes,is_review,is_guideline,is_meta_analysis,is_clinical_trial,is_randomized_trial,query_lanes,pubmed_url
35057668,Influencing Human Behavior with Noninvasive Brain Stimulation: Direct Human Brain Manipulation Revisited.,2023,2023 Jun,2022 Jan 20,"The Neuroscientist : a review journal bringing neurobiology, neurology and psychiatry",Neuroscientist,29,3,317-331,10.1177/10738584211067744,PMC10159214,Fecteau S,1,Fecteau S,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/35057668/
34873945,"Bioelectromagnetism in Human Brain Research: New Applications, New Questions.",2023,2023 Feb,2021 Dec 7,"The Neuroscientist : a review journal bringing neurobiology, neurology and psychiatry",Neuroscientist,29,1,62-77,10.1177/10738584211054742,PMC9902961,Gross J; Junghöfer M; Wolters C,3,Wolters C,"Journal Article; Review; Research Support, Non-U.S. Gov't",True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/34873945/
34859744,Optimal timing and neural loci: a scoping review on the effect of non-invasive brain stimulation on post-stroke gait and balance recovery.,2023,2023 Jan,2021 Dec 3,Topics in stroke rehabilitation,Top Stroke Rehabil,30,1,84-100,10.1080/10749357.2021.1990467,,Parikh V; Medley A; Chung YC; Goh HT,4,Goh HT,Journal Article; Scoping Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/34859744/
34751037,"Neuroimaging-Guided Transcranial Magnetic and Direct Current Stimulation in MCI: Toward an Individual, Effective and Disease-Modifying Treatment.",2023,2023 Jan,2021 Nov 9,Clinical EEG and neuroscience,Clin EEG Neurosci,54,1,82-90,10.1177/15500594211052815,,Hanoglu L; Velioglu HA; Hanoglu T; Yulug B,4,Yulug B,Review; Journal Article,True,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/34751037/
33675425,The Role of the Cerebellum in Swallowing.,2023,2023 Apr,2021 Mar 6,Dysphagia,Dysphagia,38,2,497-509,10.1007/s00455-021-10271-x,PMC10006062,Sasegbon A; Hamdy S,2,Hamdy S,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/33675425/
39484295,The Role of Foveal Cortex in Discriminating Peripheral Stimuli: The Sketchpad Hypothesis.,2022,2023 Mar,2022 Dec 23,NeuroSci,NeuroSci,4,1,9-17,10.3390/neurosci4010002,PMC11523757,Oletto CM; Contemori G; Bertamini M; Battaglini L,4,Battaglini L,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/39484295/
39483437,"How Do We Connect Brain Areas with Cognitive Functions? The Past, the Present and the Future.",2022,2022 Sep,2022 Sep 14,NeuroSci,NeuroSci,3,3,521-532,10.3390/neurosci3030037,PMC11523709,Verma K; Kumar S,2,Kumar S,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/39483437/
38665276,Advances in neuroimaging studies of alcohol use disorder (AUD).,2022,2022 Dec,2022 Nov 24,Psychoradiology,Psychoradiology,2,4,146-155,10.1093/psyrad/kkac018,PMC11003430,Xie JY; Li RH; Yuan W; Du J; Zhou DS; Cheng YQ; Xu XM; Liu H; Yuan TF,9,Yuan TF,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/38665276/
38235480,Transcranial Direct Current Stimulation Enhances Exercise Performance: A Mini Review of the Underlying Mechanisms.,2022,2022,2022 Apr 26,Frontiers in neuroergonomics,Front Neuroergon,3,,841911,10.3389/fnrgo.2022.841911,PMC10790841,Jaberzadeh S; Zoghi M,2,Zoghi M,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/38235480/
37988530,Modulating the Social and Affective Brain with Transcranial Stimulation Techniques.,2022,2023,,,,,,,10.1007/978-3-031-08651-9_15,,Boggio PS; Wingenbach TSH; da Silveira Coêlho ML; Comfort WE; Murrins Marques L; Alves MVC; Rego G; Marques LM; da Silveira Coêlho ML; Boggio PS,10,Boggio PS,Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/37988530/
37181286,Modern Rehabilitation Technologies of Patients with Motor Disorders at an Early Rehabilitation of Stroke (Review).,2022,2022,2022 Nov 28,Sovremennye tekhnologii v meditsine,Sovrem Tekhnologii Med,14,6,64-78,10.17691/stm2022.14.6.07,PMC10171053,Khrulev AE; Kuryatnikova KM; Belova АN; Popova PS; Khrulev SЕ,5,Khrulev SЕ,"Journal Article; Review; Research Support, Non-U.S. Gov't",True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/37181286/
37098192,Principles of patients selection and safety of repetitive transcranial magnetic stimulation - position statement of the Section of Biological Psychiatry of the Polish Psychiatric Association.,2022,2022 Dec 31,2022 Dec 31,Psychiatria polska,Psychiatr Pol,56,6,1165-1184,10.12740/PP/144110,,Antczak JM; Dębowska W; Poleszczyk A; Kaźmierski J; Rymaszewska J; Waszkiewicz N; Wichniak A,7,Wichniak A,Guideline; Journal Article,False,True,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/37098192/
36846579,Non-invasive neuromodulation of dorsolateral prefrontal cortex to reduce craving in alcohol use disorder: A meta-analysis.,2022,2022 Sep,2022 Jul 9,Drug and alcohol dependence reports,Drug Alcohol Depend Rep,4,,100076,10.1016/j.dadr.2022.100076,PMC9948891,Sorkhou M; Stogios N; Sayrafizadeh N; Hahn MK; Agarwal SM; George TP,6,George TP,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/36846579/
36786117,Recent innovations in non-invasive brain stimulation (NIBS) for the treatment of unipolar and bipolar depression: a narrative review.,2022,2022 Nov-Dec,2022 Oct 18,"International review of psychiatry (Abingdon, England)",Int Rev Psychiatry,34,7-8,715-726,10.1080/09540261.2022.2132137,,Piccoli E; Cerioli M; Castiglioni M; Larini L; Scarpa C; Dell'Osso B,6,Dell'Osso B,Review; Journal Article,True,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/36786117/
36779330,"Changing Cerebral Blood Flow, Glucose Metabolism, and Dopamine Binding Through Transcranial Magnetic Stimulation: A Systematic Review of Transcranial Magnetic Stimulation-Positron Emission Tomography Literature.",2022,2022 Oct,,Pharmacological reviews,Pharmacol Rev,74,4,918-932,10.1124/pharmrev.122.000579,PMC9580100,Kinney KR; Hanlon CA,2,Hanlon CA,"Systematic Review; Journal Article; Research Support, N.I.H., Extramural",True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/36779330/
36685761,A little goes a long way: Neurobiological effects of low intensity rTMS and implications for mechanisms of rTMS.,2022,2022,2022 Feb 23,Current research in neurobiology,Curr Res Neurobiol,3,,100033,10.1016/j.crneur.2022.100033,PMC9846462,Moretti J; Rodger J,2,Rodger J,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/36685761/
36683586,Cortical hyperexcitability and plasticity in Alzheimer's disease: developments in understanding and management.,2022,2022 Nov-Dec,,Expert review of neurotherapeutics,Expert Rev Neurother,22,11-12,981-993,10.1080/14737175.2022.2170784,,van den Bos MAJ; Menon P; Vucic S,3,Vucic S,Review; Journal Article,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/36683586/
36643019,Systematic review and network meta-analysis of effects of noninvasive brain stimulation on post-stroke cognitive impairment.,2022,2022,2022 Dec 28,Frontiers in neuroscience,Front Neurosci,16,,1082383,10.3389/fnins.2022.1082383,PMC9832390,Wang Y; Xu N; Wang R; Zai W,4,Zai W,Systematic Review; Journal Article,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/36643019/
36620688,Cerebellar stimulation in schizophrenia: A systematic review of the evidence and an overview of the methods.,2022,2022,2022 Dec 22,Frontiers in psychiatry,Front Psychiatry,13,,1069488,10.3389/fpsyt.2022.1069488,PMC9815121,Hua JPY; Abram SV; Ford JM,3,Ford JM,Systematic Review; Journal Article,True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/36620688/
36614120,Disease-Modifying Effects of Non-Invasive Electroceuticals on β-Amyloid Plaques and Tau Tangles for Alzheimer's Disease.,2022,2022 Dec 30,2022 Dec 30,International journal of molecular sciences,Int J Mol Sci,24,1,,10.3390/ijms24010679,PMC9821138,Bok J; Ha J; Ahn BJ; Jang Y,4,Jang Y,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/36614120/
36601053,"Treatments to post-stroke depression, which is more effective to HAMD improvement? A network meta-analysis.",2022,2022,2022 Dec 19,Frontiers in pharmacology,Front Pharmacol,13,,1035895,10.3389/fphar.2022.1035895,PMC9806231,Zhang J; Song Z; Gui C; Jiang G; Cheng W; You W; Wang Z; Chen G,8,Chen G,Systematic Review; Journal Article,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/36601053/
36582443,Dynamic sensitivity analysis: Defining personalised strategies to drive brain state transitions via whole brain modelling.,2022,2023,2022 Dec 1,Computational and structural biotechnology journal,Comput Struct Biotechnol J,21,,335-345,10.1016/j.csbj.2022.11.060,PMC9792354,Vohryzek J; Cabral J; Castaldo F; Sanz-Perl Y; Lord LD; Fernandes HM; Litvak V; Kringelbach ML; Deco G,9,Deco G,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/36582443/
36569621,Motor cortical inhibitory deficits in patients with obsessive-compulsive disorder-A systematic review and meta-analysis of transcranial magnetic stimulation literature.,2022,2022,2022 Dec 7,Frontiers in psychiatry,Front Psychiatry,13,,1050480,10.3389/fpsyt.2022.1050480,PMC9770010,Rodrigues da Silva D; Maia A; Cotovio G; Oliveira J; Oliveira-Maia AJ; Barahona-Corrêa JB,6,Barahona-Corrêa JB,Systematic Review; Journal Article,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/36569621/
36561896,"Treatment-Resistant Bipolar Depression: Therapeutic Trends, Challenges and Future Directions.",2022,2022,2022 Dec 16,Neuropsychiatric disease and treatment,Neuropsychiatr Dis Treat,18,,2927-2943,10.2147/NDT.S273503,PMC9767030,Elsayed OH; Ercis M; Pahwa M; Singh B,4,Singh B,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/36561896/
36555205,Celiac Disease and Neurological Manifestations: From Gluten to Neuroinflammation.,2022,2022 Dec 8,2022 Dec 8,International journal of molecular sciences,Int J Mol Sci,23,24,,10.3390/ijms232415564,PMC9779232,Giuffrè M; Gazzin S; Zoratti C; Llido JP; Lanza G; Tiribelli C; Moretti R,7,Moretti R,Journal Article; Review,True,False,False,False,False,fnirs_eeg_qeeg_biomarkers; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/36555205/
36553925,Targeting Cerebellum with Non-Invasive Transcranial Magnetic or Current Stimulation after Cerebral Hemispheric Stroke-Insights for Corticocerebellar Network Reorganization: A Comprehensive Review.,2022,2022 Nov 29,2022 Nov 29,"Healthcare (Basel, Switzerland)",Healthcare (Basel),10,12,,10.3390/healthcare10122401,PMC9778071,Ntakou EA; Nasios G; Nousia A; Siokas V; Messinis L; Dardiotis E,6,Dardiotis E,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/36553925/
36544625,Propranolol for the management of behavioural and psychological symptoms of dementia.,2022,2022,2022 Dec 8,Drugs in context,Drugs Context,11,,,10.7573/dic.2022-8-3,PMC9753600,Tampi RR; Tampi DJ; Farheen SA; Ochije SI; Joshi P,5,Joshi P,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/36544625/
36534007,"Dysphagia, dysphonia and olfactory disease: a map of Cochrane evidence relevant to rehabilitation for people with post COVID-19 condition.",2022,2022 Dec,2022 Dec 19,European journal of physical and rehabilitation medicine,Eur J Phys Rehabil Med,58,6,875-879,10.23736/S1973-9087.22.07811-X,PMC10153549,Cordani C; Battel I; Del Furia MJ; Lazzarini SG; Negrini S; Arienti C,6,Arienti C,Journal Article; Review,True,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/36534007/
36532172,Optimal parameter determination of repetitive transcranial magnetic stimulation for treating treatment-resistant depression: A network meta-analysis of randomized controlled trials.,2022,2022,2022 Dec 1,Frontiers in psychiatry,Front Psychiatry,13,,1038312,10.3389/fpsyt.2022.1038312,PMC9751374,Li J; Cui L; Li H,3,Li H,Systematic Review; Journal Article,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; patient_experience_adherence_state; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/36532172/
36530203,Bibliometric and visual analysis of transcranial direct current stimulation in the web of science database from 2000 to 2022 via CiteSpace.,2022,2022,2022 Dec 1,Frontiers in human neuroscience,Front Hum Neurosci,16,,1049572,10.3389/fnhum.2022.1049572,PMC9751488,Sun W; Song J; Dong X; Kang X; He B; Zhao W; Li Z; Feng Z; Chen X,9,Chen X,Journal Article,False,False,False,False,False,guidelines_consensus_reviews; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/36530203/
