pmid,title,year,pubdate,epubdate,journal,source_abbrev,volume,issue,pages,doi,pmc,authors,author_count,last_author,pubtypes,is_review,is_guideline,is_meta_analysis,is_clinical_trial,is_randomized_trial,query_lanes,pubmed_url
37224867,Modern preoperative imaging and functional mapping in patients with intracranial glioma.,2023,2023 Nov,2023 May 24,RoFo : Fortschritte auf dem Gebiete der Rontgenstrahlen und der Nuklearmedizin,Rofo,195,11,989-1000,10.1055/a-2083-8717,,Sollmann N; Zhang H; Kloth C; Zimmer C; Wiestler B; Rosskopf J; Kreiser K; Schmitz B; Beer M; Krieg SM,10,Krieg SM,Journal Article,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/37224867/
37224604,The distribution of transcallosal inhibition to upper extremity muscles is altered in chronic stroke.,2023,2023 Jul 15,2023 May 13,Journal of the neurological sciences,J Neurol Sci,450,,120688,10.1016/j.jns.2023.120688,PMC10330477,Hayes L; Taga M; Charalambous CC; Raju S; Lin J; Schambra HM,6,Schambra HM,"Journal Article; Research Support, N.I.H., Extramural",False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/37224604/
37223390,Blinding integrity of dorsomedial prefrontal intermittent theta burst stimulation in depression.,2023,2023 Oct-Dec,2023 May 12,International journal of clinical and health psychology : IJCHP,Int J Clin Health Psychol,23,4,100390,10.1016/j.ijchp.2023.100390,PMC10200834,Bengtsson J; Frick A; Gingnell M,3,Gingnell M,Journal Article,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/37223390/
37221649,Left dorsolateral prefrontal cortex activation can accelerate stress recovery: A repetitive transcranial stimulation study.,2023,2023 Oct,2023 May 23,Psychophysiology,Psychophysiology,60,10,e14352,10.1111/psyp.14352,,Wang Y; Gao H; Qi M,3,Qi M,"Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,True,dosing_protocol_variants; master_tms_not_animal_only; patient_experience_adherence_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/37221649/
37221495,The repetitive transcranial magnetic stimulation in Alzheimer's disease patients with behavioral and psychological symptoms of dementia: a case report.,2023,2023 May 23,2023 May 23,BMC psychiatry,BMC Psychiatry,23,1,354,10.1186/s12888-023-04864-z,PMC10207599,Yang Z; Zhou Y,2,Zhou Y,Case Reports; Journal Article,False,False,False,False,False,master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/37221495/
37220781,GABAergic Effects of Etifoxine and Alprazolam Assessed by Double Pulse TMS.,2023,2023 Jul,2023 May 23,Pharmacopsychiatry,Pharmacopsychiatry,56,4,154-161,10.1055/a-2078-4823,,Riebel M; von Pappenheim B; Kanig C; Nothdurfter C; Wetter TC; Rupprecht R; Schwarzbach J,7,Schwarzbach J,Randomized Controlled Trial; Journal Article,False,False,False,False,True,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; patient_experience_adherence_state; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/37220781/
37219040,A lack of efficacy of continuous theta burst stimulation over the left dorsolateral prefrontal cortex in autism: A double blind randomized sham-controlled trial.,2023,2023 Jun,2023 May 23,Autism research : official journal of the International Society for Autism Research,Autism Res,16,6,1247-1262,10.1002/aur.2954,,Ni HC; Chen YL; Chao YP; Wu CT; Chen RS; Chou TL; Gau SS; Lin HY,8,Lin HY,"Randomized Controlled Trial; Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,True,dosing_protocol_variants; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/37219040/
37217502,DELMEP: a deep learning algorithm for automated annotation of motor evoked potential latencies.,2023,2023 May 22,2023 May 22,Scientific reports,Sci Rep,13,1,8225,10.1038/s41598-023-34801-9,PMC10203150,Milardovich D; Souza VH; Zubarev I; Tugin S; Nieminen JO; Bigoni C; Hummel FC; Korhonen JT; Aydogan DB; Lioumis P; Taherinejad N; Grasser T,13,Ilmoniemi RJ,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/37217502/
37215811,Efficacy of high-frequency repetitive transcranial magnetic stimulation in a family with spinocerebellar ataxia type 3: A case report.,2023,2023 May,2023 May 12,Heliyon,Heliyon,9,5,e16190,10.1016/j.heliyon.2023.e16190,PMC10199220,Hu Z; Tao X; Huang Z; Xie K; Zhu S; Weng X; Lin D; Zhang Y; Wang L,9,Wang L,Case Reports; Journal Article,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity,https://pubmed.ncbi.nlm.nih.gov/37215811/
37215681,Functional connectivity of the cerebellar vermis in bipolar disorder and associations with mood.,2023,2023,2023 May 5,Frontiers in psychiatry,Front Psychiatry,14,,1147540,10.3389/fpsyt.2023.1147540,PMC10196126,Saleem A; Harmata G; Jain S; Voss MW; Fiedorowicz JG; Williams AJ; Shaffer JJ; Richards JG; Barsotti EJ; Sathyaputri L; Schmitz SL; Christensen GE,16,Magnotta VA,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/37215681/
37215043,Reliability of resting-state EEG modulation by continuous and intermittent theta burst stimulation of the primary motor cortex: A sham-controlled study.,2023,2023 May 12,2023 May 12,bioRxiv : the preprint server for biology,bioRxiv,,,,10.1101/2023.05.12.540024,PMC10197617,Rodionov A; Ozdemir RA; Benwell CSY; Fried PJ; Boucher P; Momi D; Ross JM; Santarnecchi E; Pascual-Leone A; Shafi MM,10,Shafi MM,Preprint; Journal Article,False,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/37215043/
37214390,Multi-scale and cross-dimensional TMS mapping: A proof of principle in patients with Parkinson's disease and deep brain stimulation.,2023,2023,2023 May 4,Frontiers in neuroscience,Front Neurosci,17,,1004763,10.3389/fnins.2023.1004763,PMC10192635,Passera B; Harquel S; Chauvin A; Gérard P; Lai L; Moro E; Meoni S; Fraix V; David O; Raffin E,10,Raffin E,Journal Article,False,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/37214390/
37213707,Transcranial magnetic stimulation for the treatment of chronic low back pain: a narrative review.,2023,2023,2023 May 5,"Frontiers in pain research (Lausanne, Switzerland)",Front Pain Res (Lausanne),4,,1092158,10.3389/fpain.2023.1092158,PMC10198434,Olechowski C; Gener M; Aiyer R; Mischel N,4,Mischel N,Journal Article; Review,True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/37213707/
37211054,Efficacy and safety of repetitive transcranial magnetic stimulation combined with antidepressants in children and adolescents with depression: A systematic review and meta-analysis.,2023,2023 Sep 1,2023 May 19,Journal of affective disorders,J Affect Disord,336,,25-34,10.1016/j.jad.2023.05.051,,Cao P; Li Y; An B; Ye L; Xu Z,5,Xu Z,"Meta-Analysis; Systematic Review; Journal Article; Research Support, Non-U.S. Gov't",True,False,True,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/37211054/
37210757,Deficient GABABergic and glutamatergic excitability in the motor cortex of patients with long-COVID and cognitive impairment.,2023,2023 Jul,2023 May 10,Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology,Clin Neurophysiol,151,,83-91,10.1016/j.clinph.2023.04.010,PMC10170904,Manganotti P; Michelutti M; Furlanis G; Deodato M; Buoite Stella A,5,Buoite Stella A,Journal Article,False,False,False,False,False,master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/37210757/
37210202,The Role of Low-Frequency Repetitive Transcranial Magnetic Stimulation on the Right Prefrontal Cortex in a Patient With Somatic Symptom Disorder and Comorbid Major Depressive Disorder.,2023,2023 May-Jun,,Journal of the Academy of Consultation-Liaison Psychiatry,J Acad Consult Liaison Psychiatry,64,3,305-306,10.1016/j.jaclp.2022.12.002,,Chiu LL; Liu CY; Chen TY,3,Chen TY,Letter,False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/37210202/
37209294,Noninvasive brain stimulation in the treatment of functional urological and pelvic floor disorders: A scoping review.,2023,2023 Aug,2023 May 20,Neurourology and urodynamics,Neurourol Urodyn,42,6,1318-1328,10.1002/nau.25205,PMC10524349,Mazeaud C; Salazar BH; Khavari R,3,Khavari R,"Journal Article; Research Support, N.I.H., Extramural; Scoping Review",True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/37209294/
37209140,"Altitude-induced effects on neuromuscular, metabolic and perceptual responses before, during and after a high-intensity resistance training session.",2023,2023 Oct,2023 May 20,European journal of applied physiology,Eur J Appl Physiol,123,10,2119-2129,10.1007/s00421-023-05195-3,PMC10492878,Márquez G; Colomer D; Benavente C; Morenilla L; Alix-Fages C; Padial P; Feriche B,7,Feriche B,Journal Article,False,False,False,False,False,master_tms_not_animal_only; medication_sleep_caffeine_state; safety_side_effects_sensations; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/37209140/
37206978,Examining the neural mechanisms of rTMS: a naturalistic pilot study of acute and serial effects in pharmacoresistant depression.,2023,2023,2023 May 3,Frontiers in neural circuits,Front Neural Circuits,17,,1161826,10.3389/fncir.2023.1161826,PMC10188923,Cosmo C; Zandvakili A; Petrosino NJ; Toutain TGLO; Miranda JGV; Philip NS,6,Philip NS,"Journal Article; Research Support, U.S. Gov't, Non-P.H.S.; Research Support, N.I.H., Extramural",False,False,False,False,False,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/37206978/
37204812,Transcranial magnetic stimulation-based closed-loop modality for activity of daily living gain in spinal cord injury: a retrospective study using propensity score matching analysis.,2023,2023 Jun,2023 May 19,European journal of physical and rehabilitation medicine,Eur J Phys Rehabil Med,59,3,327-344,10.23736/S1973-9087.23.07674-8,PMC10283069,Liu Y; Huang B; Huang G; Wu Z; Xu S; Ye W; Wei R; Li M; Xu J; Ye Z,10,Ye Z,Observational Study; Journal Article,False,False,False,False,False,master_tms_not_animal_only,https://pubmed.ncbi.nlm.nih.gov/37204812/
37203307,Disruption to left inferior frontal cortex modulates semantic prediction effects in reading and subsequent memory: Evidence from simultaneous TMS-EEG.,2023,2023 Sep,2023 May 18,Psychophysiology,Psychophysiology,60,9,e14312,10.1111/psyp.14312,,Silcox JW; Mickey B; Payne BR,3,Payne BR,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/37203307/
37202368,Brain stimulation techniques as novel treatment options for insomnia: A systematic review.,2023,2023 Dec,2023 May 18,Journal of sleep research,J Sleep Res,32,6,e13927,10.1111/jsr.13927,PMC10909439,Krone LB; Fehér KD; Rivero T; Omlin X,4,Omlin X,"Systematic Review; Journal Article; Research Support, Non-U.S. Gov't",True,False,False,False,False,dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/37202368/
37201899,Depression circuit adaptation in post-stroke depression.,2023,2023 Sep 1,2023 May 17,Journal of affective disorders,J Affect Disord,336,,52-63,10.1016/j.jad.2023.05.016,,Fan Y; Wang L; Jiang H; Fu Y; Ma Z; Wu X; Wang Y; Song Y; Fan F; Lv Y,10,Lv Y,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; psychiatric_indications; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/37201899/
37201640,Improved brain stimulation targeting by optimising image acquisition parameters.,2023,2023 Aug 1,2023 May 17,NeuroImage,Neuroimage,276,,120175,10.1016/j.neuroimage.2023.120175,,Vasileiadi M; Woletz M; Linhardt D; Grosshagauer S; Tik M; Windischberger C,6,Windischberger C,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/37201640/
37201381,Accelerated intermittent theta burst stimulation for major depressive disorder or bipolar depression: A systematic review and meta-analysis.,2023,2023 Jul,2023 May 6,Asian journal of psychiatry,Asian J Psychiatr,85,,103618,10.1016/j.ajp.2023.103618,,Cai DB; Qin ZJ; Lan XJ; Liu QM; Qin XD; Wang JJ; Goya-Maldonado R; Huang XB; Ungvari GS; Ng CH; Zheng W; Xiang YT,12,Xiang YT,Meta-Analysis; Systematic Review; Journal Article,True,False,True,False,False,clinical_depression_protocols; dosing_protocol_variants; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/37201381/
37201149,Pharmacological and Somatic Treatment Effects on Suicide in Adults: A Systematic Review and Meta-Analysis.,2023,2023 Apr,2023 Apr 14,Focus (American Psychiatric Publishing),Focus (Am Psychiatr Publ),21,2,197-208,10.1176/appi.focus.23021006,PMC10172559,Wilkinson ST; Trujillo Diaz D; Rupp ZW; Kidambi A; Ramirez KL; Flores JM; Avila-Quintero VJ; Rhee TG; Olfson M; Bloch MH,10,Bloch MH,Journal Article,False,False,False,False,False,master_tms_not_animal_only; medication_sleep_caffeine_state; patient_experience_adherence_state; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/37201149/
37201148,Existing and Novel Biological Therapeutics in Suicide Prevention.,2023,2023 Apr,2023 Apr 14,Focus (American Psychiatric Publishing),Focus (Am Psychiatr Publ),21,2,225-232,10.1176/appi.focus.23021003,PMC10172549,Griffiths JJ; Zarate CA Jr; Rasimas JJ,3,Rasimas JJ,Journal Article,False,False,False,False,False,fnirs_eeg_qeeg_biomarkers; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state,https://pubmed.ncbi.nlm.nih.gov/37201148/
37194369,Modulation of dorsal premotor cortex differentially influences I-wave excitability in primary motor cortex of young and older adults.,2023,2023 Jul,2023 May 29,The Journal of physiology,J Physiol,601,14,2959-2974,10.1113/JP284204,PMC10952229,Liao WY; Opie GM; Ziemann U; Semmler JG,4,Semmler JG,"Journal Article; Research Support, Non-U.S. Gov't",False,False,False,False,False,dosing_protocol_variants; master_tms_not_animal_only; mechanisms_neuroplasticity; medication_sleep_caffeine_state; technician_equipment_localization,https://pubmed.ncbi.nlm.nih.gov/37194369/
37192245,Transcranial and Transcutaneous Stimulation for Pain: What Have We Learned From the COVID-19 Pandemic Shutdown?,2023,2023 May,,Pain physician,Pain Physician,26,3,E223-E231,,,Leung A; Alhaqab S; Kunne A; Leung D; Krug P; Golshan S,6,Golshan S,Journal Article,False,False,False,False,False,master_tms_not_animal_only; psychiatric_indications; safety_side_effects_sensations,https://pubmed.ncbi.nlm.nih.gov/37192245/
37190663,Betting on Non-Invasive Brain Stimulation to Treat Gambling Disorder: A Systematic Review and Meta-Analysis.,2023,2023 Apr 21,2023 Apr 21,Brain sciences,Brain Sci,13,4,,10.3390/brainsci13040698,PMC10136786,Del Mauro L; Vergallito A; Gattavara G; Juris L; Gallucci A; Vedani A; Cappelletti L; Farneti PM; Romero Lauro LJ,9,Romero Lauro LJ,Journal Article; Review,True,False,False,False,False,clinical_depression_protocols; guidelines_consensus_reviews; master_tms_not_animal_only; psychiatric_indications,https://pubmed.ncbi.nlm.nih.gov/37190663/
